Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
Brayan Bello,BOS,10.2801,9.9934,13.843,4.27549,29.16,29.16,0,0,169.476,730.501,176.366,87.5976,80.5105,18.8684,57.2852,,6.6344,146.481,7.77883,3.04212,2.55705,1.002,0.200521,0.0784191,0.122102096676826,0.264583,1.37867,0.314221,0.704771,0.519507,,4.10522,2.49594,2.58425,237.630004882813,,,,23920
Hunter Brown,HOU,10.5144,7.8047,12.4291,3.76827,33.92,25.92,0,0.6525,151.178,638.381,137.843,69.1667,63.2979,16.3945,56.1552,,6.3059,159.801,9.51335,3.34305,2.84571,0.976,0.250323,0.087965,0.162358060479164,0.239345,1.28324,0.303832,0.729813,0.505,,3.79022,2.4922,2.67015,179.800003051758,,,,25880
Merrill Kelly,ARI,11.0603,10.7103,16.0002,4.17231,30.78,30.78,0,0,185.28,794.169,180.893,92.7069,85.8938,23.8187,65.5666,,5.7816,176.078,8.55305,3.18491,2.68549,1.157,0.221714,0.08256,0.139154016971588,0.250259,1.3302,0.300376,0.721459,0.427325,,4.18084,2.49136,2.82469,152.110000610352,,,,11156
Chris Bassitt,TOR,11.5436,11.1642,16.6806,4.21844,32,32,0,0,193.906,825.482,189.608,97.9769,90.8866,27.3622,59.3274,,10.6041,171.878,7.97759,2.75364,2.8971,1.27,0.208215,0.07187,0.136344939470291,0.250953,1.28379,0.291645,0.716705,0.429582,,4.39863,2.41503,2.39219,141.539993286133,,,,12304
Lucas Giolito,BOS,10.4747,11.0446,13.8676,4.57819,30.78,30.78,0,0,180.616,779.863,174.75,97.9466,91.8773,27.9955,68.2567,,6.7934,184.874,9.21214,3.40119,2.7085,1.395,0.237059,0.087524,0.149534985423088,0.247938,1.34543,0.298316,0.711732,0.378856,,4.46947,2.40368,2.40689,217.860000610352,,,,15474
Nick Lodolo,CIN,7.8519,6.6312,9.2799,3.79423,32.44,19.44,0,0.58,121.037,507.699,105.953,55.0774,51.0271,16.0442,41.7853,,9.3285,142.14,10.5691,3.10703,3.40167,1.193,0.279968,0.0823033,0.197665147483349,0.232055,1.2206,0.301301,0.739651,0.446012,,3.89647,2.34668,2.61956,246.289993286133,,,,26378
Ranger Suárez,PHI,9.8401,8.9924,12.9538,4.0366,27.54,27.54,0,0,154.871,664.967,152.833,75.8099,69.4613,18.1371,58.0749,,5.3377,135.027,7.84681,3.3749,2.32505,1.054,0.203058,0.087335,0.115722887217999,0.254064,1.36183,0.300399,0.728229,0.496149,,4.26211,2.33543,2.63592,344.799987792969,,,,17277
Nathan Eovaldi,TEX,10.6203,9.9275,14.8462,4.20942,29.16,29.16,0,0,174.342,741.249,174.888,88.0148,81.5419,25.1052,49.1018,,6.9677,158.516,8.18303,2.53477,3.22831,1.296,0.21385,0.066242,0.147607900202274,0.255244,1.28478,0.298635,0.720045,0.444688,,4.27341,2.3019,2.50331,202.830001831055,,,,9132
José Berríos,TOR,11.0714,10.3516,15.2073,4.12643,30.78,30.78,0,0,179.447,761.338,174.331,88.6167,82.2752,26.3588,49.6781,,9.3249,167.929,8.42231,2.49155,3.38034,1.322,0.220571,0.065251,0.155319966375828,0.248217,1.24833,0.291257,0.723611,0.415629,,4.27938,2.28227,2.35425,169.229995727539,,,,14168
Lance Lynn,STL,10.8528,10.3743,13.9423,4.33402,30.78,30.78,0,0,175.991,752.097,172.184,90.8155,84.7497,26.5551,55.1942,,8.3122,161.063,8.23661,2.82258,2.91812,1.358,0.214152,0.0733871,0.140764944255352,0.250053,1.29199,0.290693,0.717991,0.388593,,4.46879,2.24846,2.23592,303.540008544922,,,,2520
Patrick Sandoval,LAA,10.1178,9.9361,13.5578,4.17116,29.16,29.16,0,0,165.665,713.765,159.168,83.2966,76.7794,20.3952,71.6399,,6.2247,152.805,8.30137,3.89195,2.13296,1.108,0.214083,0.100369,0.113713897764683,0.250303,1.39322,0.299919,0.729334,0.470823,,4.42078,2.2197,2.66476,439.769989013672,,,,19447
MacKenzie Gore,WSN,8.7164,9.9809,12.0568,4.16538,27.54,27.54,0,0,151.754,651.864,138.557,75.5071,70.2347,21.3804,64.2979,,5.5245,159.618,9.46639,3.81329,2.48247,1.268,0.244864,0.098637,0.146226830780506,0.238054,1.33674,0.292181,0.736446,0.401719,,4.36326,2.20754,2.47519,294.059997558594,,,,22201
Yusei Kikuchi,TOR,10.1825,9.2662,12.399,4.01937,29.16,29.16,0,0,155.544,654.369,140.467,74.8799,69.4653,22.5193,56.264,,6.2558,161.595,9.35016,3.25552,2.87209,1.303,0.246948,0.0859821,0.16096605360508,0.237337,1.2648,0.289277,0.73758,0.430579,,4.26517,2.16945,2.31817,240.940002441406,,,,20633
